Charger1
Time,I[kA],P[MW],E[MWh]
2025-01-22T21:30:00,-36.38,-67.88,-13.72
2025-01-22T21:45:00,-36.38,-67.88,-13.72
2025-01-22T22:00:00,-36.38,-67.88,-13.72
2025-01-22T22:15:00,-23.54,-5.15,-5.29
2025-01-22T22:30:00,-23.54,-5.15,-5.29
2025-01-22T22:45:00,-23.54,-5.15,-5.29
2025-01-22T23:00:00,-23.54,-5.15,-5.29
2025-01-22T23:15:00,-23.54,-5.15,-5.29
2025-01-22T23:30:00,-23.54,-5.15,-5.29
2025-01-22T23:45:00,-23.54,-5.15,-5.29
2025-01-23T00:15:00,-30.83,-6.75,-31.32
2025-01-23T00:30:00,-30.83,-6.75,-31.32
2025-01-23T00:45:00,-30.83,-6.75,-31.32
2025-01-23T01:00:00,-15.37,-3.36,-9.98
2025-01-23T01:15:00,-15.37,-3.36,-9.98
2025-01-23T01:30:00,-15.37,-3.36,-9.98
2025-01-23T01:45:00,-15.37,-3.36,-9.98
2025-01-23T02:00:00,-15.37,-3.36,-9.98
2025-01-23T02:15:00,-15.37,-3.36,-9.98
2025-01-23T02:30:00,-15.37,-3.36,-9.98
2025-01-23T02:45:00,-15.37,-3.36,-9.98
2025-01-23T03:00:00,-15.37,-3.36,-9.98
2025-01-23T03:15:00,-15.37,-3.36,-9.98
2025-01-23T03:30:00,-15.37,-3.36,-9.98
2025-01-23T03:45:00,-15.37,-3.36,-9.98
2025-01-23T04:00:00,-15.37,-3.36,-9.98
2025-01-23T04:15:00,-15.37,-3.36,-9.98
2025-01-23T04:30:00,-15.37,-3.36,-9.98
2025-01-23T04:45:00,-15.37,-3.36,-9.98
2025-01-23T05:00:00,-15.37,-3.36,-9.98
2025-01-23T05:15:00,-15.37,-3.36,-9.98
2025-01-23T05:30:00,-15.37,-3.36,-9.98
2025-01-23T05:45:00,-15.37,-3.36,-9.98
2025-01-23T06:00:00,-15.37,-3.36,-9.98
2025-01-23T06:15:00,-15.37,-3.36,-9.98
2025-01-23T06:30:00,-15.37,-3.36,-9.98
2025-01-23T17:15:00,-8.05,-1.75,-5.20
2025-01-23T17:30:00,-8.05,-1.75,-5.20
2025-01-23T17:45:00,-8.05,-1.75,-5.20
2025-01-23T18:15:00,-12.85,-62.71,-2.74
2025-01-23T18:30:00,-12.85,-62.71,-2.74
2025-01-23T18:45:00,-12.85,-62.71,-2.74
2025-01-23T19:00:00,-12.85,-62.71,-2.74
2025-01-23T19:15:00,-12.85,-62.71,-2.74
2025-01-23T19:30:00,-12.85,-62.71,-2.74
2025-01-23T19:45:00,-12.85,-62.71,-2.74
2025-01-23T20:00:00,-12.85,-62.71,-2.74
2025-01-23T20:15:00,-12.85,-62.71,-2.74
2025-01-23T20:30:00,-12.85,-62.71,-2.74
2025-01-23T20:45:00,-25.71,-125.43,-6.67
2025-01-23T21:00:00,-25.71,-125.43,-6.67
2025-01-23T21:15:00,-28.22,-66.06,-9.56
2025-01-23T21:30:00,-28.22,-66.06,-9.56
2025-01-23T21:45:00,-28.22,-66.06,-9.56
2025-01-23T22:00:00,-28.22,-66.06,-9.56
2025-01-23T22:15:00,-28.22,-66.06,-9.56
2025-01-23T22:30:00,-15.36,-3.34,-1.11
2025-01-23T22:45:00,-15.36,-3.34,-1.11
2025-01-23T23:00:00,-15.36,-3.34,-1.11
2025-01-23T23:15:00,-15.36,-3.34,-1.11
2025-01-23T23:30:00,-15.36,-3.34,-1.11
2025-01-23T23:45:00,-15.36,-3.34,-1.11
2025-01-24T00:15:00,-8.04,-1.75,-1.44
2025-01-24T00:30:00,-8.04,-1.75,-1.44
2025-01-24T00:45:00,-8.04,-1.75,-1.44
2025-01-24T01:00:00,-8.04,-1.75,-1.44
2025-01-24T01:15:00,-8.04,-1.75,-1.44
2025-01-24T01:30:00,-8.04,-1.75,-1.44
2025-01-24T01:45:00,-8.04,-1.75,-1.44
2025-01-24T02:00:00,-8.04,-1.75,-1.44
2025-01-24T02:15:00,-8.04,-1.75,-1.44
2025-01-24T02:30:00,-8.04,-1.75,-1.44
2025-01-24T02:45:00,-8.04,-1.75,-1.44
2025-01-24T03:00:00,-8.04,-1.75,-1.44
2025-01-24T03:15:00,-8.04,-1.75,-1.44
2025-01-24T03:30:00,-8.04,-1.75,-1.44
2025-01-24T03:45:00,-8.04,-1.75,-1.44
2025-01-24T04:00:00,-8.04,-1.75,-1.44
2025-01-24T04:15:00,-8.04,-1.75,-1.44
2025-01-24T04:30:00,-8.04,-1.75,-1.44
2025-01-24T04:45:00,-8.04,-1.75,-1.44
2025-01-24T05:00:00,-8.04,-1.75,-1.44
2025-01-24T05:15:00,-8.04,-1.75,-1.44
2025-01-24T05:30:00,-8.04,-1.75,-1.44
2025-01-24T05:45:00,-8.04,-1.75,-1.44
2025-01-24T06:00:00,-8.04,-1.75,-1.44
2025-01-24T06:15:00,-8.04,-1.75,-1.44
2025-01-24T06:30:00,-8.04,-1.75,-1.44
2025-01-24T06:45:00,-8.04,-1.75,-1.44
2025-01-24T07:00:00,-8.04,-1.75,-1.44
2025-01-24T07:15:00,-8.04,-1.75,-1.44
2025-01-24T07:30:00,-8.04,-1.75,-1.44
2025-01-24T07:45:00,-8.04,-1.75,-1.44
2025-01-24T08:00:00,-8.04,-1.75,-1.44
2025-01-24T08:15:00,-8.04,-1.75,-1.44
2025-01-24T08:30:00,-8.04,-1.75,-1.44
2025-01-24T08:45:00,-8.04,-1.75,-1.44
2025-01-24T09:00:00,-8.04,-1.75,-1.44
2025-01-24T09:15:00,-8.04,-1.75,-1.44
2025-01-24T09:30:00,-8.04,-1.75,-1.44
2025-01-24T09:45:00,-8.04,-1.75,-1.44
2025-01-24T10:00:00,-8.04,-1.75,-1.44
2025-01-24T10:15:00,-8.04,-1.75,-1.44
2025-01-25T19:45:00,-15.36,-3.35,-34.31
2025-01-25T20:00:00,-15.36,-3.35,-34.31
2025-01-25T20:15:00,-15.36,-3.35,-34.31
2025-01-25T20:30:00,-15.36,-3.35,-34.31
2025-01-25T20:45:00,-15.36,-3.35,-34.31
2025-01-25T21:00:00,-15.36,-3.35,-34.31
2025-01-25T21:15:00,-12.76,-62.75,-3.82
2025-01-25T21:30:00,-12.76,-62.75,-3.82
2025-01-25T21:45:00,-12.76,-62.75,-3.82
2025-01-25T22:00:00,-12.76,-62.75,-3.82
2025-01-25T22:15:00,-12.76,-62.75,-3.82
2025-01-25T22:30:00,-12.76,-62.75,-3.82
2025-01-25T22:45:00,-12.76,-62.75,-3.82
2025-01-25T23:00:00,-12.76,-62.75,-3.82
2025-01-25T23:15:00,-12.76,-62.75,-3.82
2025-01-25T23:30:00,-12.76,-62.75,-3.82
2025-01-25T23:45:00,-12.76,-62.75,-3.82
2025-01-27T17:00:00,-12.82,-62.73,-7.95
2025-01-27T17:15:00,-12.82,-62.73,-7.95
2025-01-27T17:30:00,-12.82,-62.73,-7.95
2025-01-27T17:45:00,-12.82,-62.73,-7.95
2025-01-27T18:15:00,-12.80,-62.71,-3.12
2025-01-27T18:30:00,-12.80,-62.71,-3.12
2025-01-27T18:45:00,-12.80,-62.71,-3.12
2025-01-27T19:00:00,-12.80,-62.71,-3.12
2025-01-27T19:15:00,-12.80,-62.71,-3.12
2025-01-27T19:30:00,-12.80,-62.71,-3.12
2025-01-27T19:45:00,-12.80,-62.71,-3.12
2025-01-27T20:00:00,-12.80,-62.71,-3.12
2025-01-27T20:15:00,-12.80,-62.71,-3.12
2025-01-29T20:00:00,-12.83,-62.72,-6.95
2025-01-29T20:15:00,-12.83,-62.72,-6.95
2025-01-29T20:30:00,-12.83,-62.72,-6.95
2025-01-29T20:45:00,-12.83,-62.72,-6.95
2025-01-29T21:00:00,-12.83,-62.72,-6.95
2025-01-29T21:15:00,-8.12,-1.79,-1.98
2025-01-29T21:30:00,-8.12,-1.79,-1.98
2025-01-29T21:45:00,-8.12,-1.79,-1.98
2025-01-29T22:00:00,-8.12,-1.79,-1.98
2025-01-29T22:15:00,-8.12,-1.79,-1.98
2025-01-29T22:30:00,-8.12,-1.79,-1.98
2025-01-29T22:45:00,-8.12,-1.79,-1.98
2025-01-29T23:00:00,-8.12,-1.79,-1.98
2025-01-29T23:15:00,-8.12,-1.79,-1.98
2025-01-29T23:30:00,-8.12,-1.79,-1.98
2025-01-29T23:45:00,-8.12,-1.79,-1.98
2025-01-30T00:15:00,-12.76,-62.70,-5.42
2025-01-30T00:30:00,-12.76,-62.70,-5.42
2025-01-30T00:45:00,-12.76,-62.70,-5.42
2025-01-30T01:00:00,-12.76,-62.70,-5.42
2025-01-30T01:15:00,-12.76,-62.70,-5.42
2025-01-30T01:30:00,-12.76,-62.70,-5.42
2025-01-30T01:45:00,-12.76,-62.70,-5.42
2025-01-30T02:00:00,-12.76,-62.70,-5.42
2025-01-30T02:15:00,-12.76,-62.70,-5.42
2025-01-30T02:30:00,-12.76,-62.70,-5.42
2025-01-30T02:45:00,-12.76,-62.70,-5.42
2025-01-30T03:00:00,-12.76,-62.70,-5.42
2025-01-30T15:15:00,-8.12,-1.78,-5.29
2025-01-30T15:30:00,-8.12,-1.78,-5.29
2025-01-30T15:45:00,-8.12,-1.78,-5.29
2025-01-30T16:00:00,-8.12,-1.78,-5.29
2025-01-30T16:15:00,-8.12,-1.78,-5.29
2025-01-30T16:30:00,-8.12,-1.78,-5.29
2025-01-30T16:45:00,-8.12,-1.78,-5.29
2025-01-30T17:00:00,-8.12,-1.78,-5.29
2025-01-30T17:15:00,-8.12,-1.78,-5.29
2025-01-30T17:30:00,-8.12,-1.78,-5.29
2025-01-30T17:45:00,-8.12,-1.78,-5.29
2025-01-30T18:15:00,-12.69,-62.70,-8.09
2025-01-30T18:30:00,-12.69,-62.70,-8.09
2025-01-30T18:45:00,-12.69,-62.70,-8.09
2025-01-30T19:00:00,-12.69,-62.70,-8.09
2025-01-30T19:15:00,-12.69,-62.70,-8.09
2025-01-30T19:30:00,-12.69,-62.70,-8.09
2025-01-30T19:45:00,-12.69,-62.70,-8.09
2025-01-30T22:30:00,-8.03,-1.75,-5.57
2025-01-30T22:45:00,-8.03,-1.75,-5.57
2025-01-30T23:00:00,-8.03,-1.75,-5.57
2025-01-30T23:15:00,-8.03,-1.75,-5.57
2025-01-30T23:30:00,-8.03,-1.75,-5.57
2025-01-30T23:45:00,-8.03,-1.75,-5.57
2025-01-31T00:15:00,-15.53,-3.44,-8.53
2025-01-31T00:30:00,-15.53,-3.44,-8.53
2025-01-31T00:45:00,-15.53,-3.44,-8.53
2025-01-31T01:00:00,-15.53,-3.44,-8.53
2025-01-31T01:15:00,-15.53,-3.44,-8.53
2025-01-31T01:30:00,-15.53,-3.44,-8.53
2025-01-31T01:45:00,-15.53,-3.44,-8.53
2025-01-31T02:00:00,-15.53,-3.44,-8.53
2025-01-31T02:15:00,-15.53,-3.44,-8.53
2025-01-31T02:30:00,-15.53,-3.44,-8.53
2025-01-31T08:15:00,-31.36,-6.88,-10.88
2025-01-31T08:30:00,-31.36,-6.88,-10.88
2025-01-31T08:45:00,-31.36,-6.88,-10.88
2025-01-31T09:00:00,-31.36,-6.88,-10.88
2025-01-31T09:15:00,-31.36,-6.88,-10.88
2025-01-31T09:30:00,-31.36,-6.88,-10.88
2025-01-31T09:45:00,-31.36,-6.88,-10.88
2025-01-31T10:00:00,-31.36,-6.88,-10.88
2025-01-31T10:15:00,-31.36,-6.88,-10.88
2025-01-31T10:30:00,-31.36,-6.88,-10.88
